Catégorie	Score	Nom	URL	Année	Niveau IA déclaré	Région	Description	Signaux détectés
C - Indéterminé	0	Accenta	www.accenta.ai	2016	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	1/3 des émissions de CO2 en France viennent des bâtiments, et parmi celles-ci, le chauffage et la climatisation sont responsables de 75%. Accenta décarbone le chauffage et la clim à travers la smart GTB et la géothermie sur sondes optimisée par IA.	-
C - Indéterminé	0	Adagio	https://adagio.io/	2016	J'ai intégré l'IA pour améliorer mon produit	Occitanie	A platform for publishers and SSPs that optimizes connections and revenue, amplifies profitability, expands inventory, and accesses 250B auctions with actionable insights and user experience enhancements	-
C - Indéterminé	0	Ad Scientiam	https://www.adscientiam.com/fr/	2010	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Ad Scientiam est une entreprise spécialisée dans le domaine de la santé, en particulier dans les solutions de suivi des maladies chroniques et d'évaluation de la santé à distance.	-
C - Indéterminé	0	Bleu Reflet	https://bleu-reflet.com	2021	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Emotion &amp; Innovation - Technology for sustainable growth	-
C - Indéterminé	0	Favikon	https://www.favikon.com	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	An AI-powered tool to find, audit, and contact the perfect influencers for brands	-
C - Indéterminé	0	Andra Learning	https://andralearning.com/	2024	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Andra transforme la formation commerciale en moteur d’excellence opérationnelle piloté par l’IA, permettant à chaque membre de l’équipe de vente d’agir au bon moment, mieux et plus vite, avec un impact mesurable à l’échelle.	-
C - Indéterminé	0	CarbonFarm	https://www.carbonfarm.tech/	2021	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Providing transparency to incentivise sustainable practices in agriculture	-
C - Indéterminé	0	Episto	www.episto.fr	2018	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Episto développe une plateforme d’études consommateurs tout-en-un, augmentée par l’IA, qui permet de :
- Recruter des répondants sur les réseaux sociaux, panels ou bases CRM
- Mener des études quanti et quali sous forme de conversations et les analyser, grâce à l’IA
Le tout en un temps record.	-
C - Indéterminé	0	Aegir	https://aegir.fr/fr/accueil/	2023	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	IA Hybride: Allier puissance algorithmique et discernement humain	-
C - Indéterminé	0	GRADIUM	https://gradium.ai/	2025	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Gradium is the voice layer for modern applications and AI agents.
We provide real-time, scalable voice APIs: TTS, STT, smart turn-taking, and instant voice cloning, built on cutting-edge research.	-
C - Indéterminé	0	aeteos	https://aeteos.com/	2016	L'IA est indispensable au fonctionnement de mon produit	Hauts-de-France	To make this possible, a next generation of artificial intelligent solutions needs to be created, able to mimic the functioning of the human brain and be capable of performing tasks normally requiring human intelligence. At Aeteos, this is what we do.	-
C - Indéterminé	0	AI Bobby	https://ai-bobby.com	2023	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Disrupting food protein R&amp;D with neural AI	-
C - Indéterminé	0	Angelaw	https://www.angelaw.fr/	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Angelaw est la plateforme d’intelligence artificielle qui permet aux Directeurs Administratif et Financier de se libérer des tracas liés à la gestion des contrats de leur entreprise.	-
C - Indéterminé	0	AntVoice	http://www.antvoice.com	2011	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Offers an advertising targeting AI that is unique in Europe	-
C - Indéterminé	0	Arkhn	https://arkhn.com	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Help hospitals managing and leveraging their data	-
C - Indéterminé	0	Crisp	www.crisp.chat/	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Outil IA de service client centralisant les échanges multicanaux et automatisant les réponses via agents intelligents.	-
C - Indéterminé	0	Flex.ai	https://www.flex.ai/	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Unlocking the future of Machine Intelligence by rearchitecting the compute infrastructure	-
C - Indéterminé	0	Formality	https://www.formality.com/	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Formality est une plateforme de gestion des contrats de nouvelle génération pour les directions juridiques. La technologie extrait automatiquement les infos clés et permet de ne plus jamais rater une date importante.	-
C - Indéterminé	0	Ainoha	www.ainoha.fr	2025	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Ainoha est une startup FemTech qui accompagne les femmes en périménopause grâce à une plateforme d’IA de coaching santé personnalisé. Elle combine données biologiques, symptômes et lifestyle pour proposer des plans d’action concrets, non médicaux et scalables.	-
C - Indéterminé	0	Alphalyr	https://www.alphalyr.fr/fr	2014	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Nous transformons vos données en décisions claires grâce à l'Intelligence Artificielle avec nos 3 solutions métier	-
C - Indéterminé	0	data&amp;data	http://data-and-data.com	2012	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Founded in 2012, Data&amp;Data is specialised in the luxury sector from watches and leather goods to fragrances. We help key decision makers to understand the ever-changing dynamics of the global online market. This enables them to make more informed and effective strategies.	-
C - Indéterminé	0	GEEGLEE	https://geeglee.net	2017	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Augmented human intelligence software for engineering design	-
C - Indéterminé	0	GeoWatch Labs	https://www.geowatch-labs.com/	2020	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	GeoWatch Labs enables individuals, corporations and public entities to exploit the wealth of information remote sensing data analysis provide for informed decision-making.	-
C - Indéterminé	0	Carbometrix	https://carbometrix.com/fr/	2020	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Carbometrix produces meaningful carbon performance data for financial institutions and the companies they finance. With the Carbometrix solution, you monitor the carbon performance of your portfolio, build a solid decarbonisation path and be a trailblazer in managing the risks and opportunities associated with the climate transition.	-
C - Indéterminé	0	DentalMonitoring	https://dentalmonitoring.com/	2014	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	DentalMonitoring delivers clinical indications to orthodontists based on AI-powered remote monitoring, allowing for increased clinical control and optimized treatment times.	-
C - Indéterminé	0	delpha	https://delpha.io	2020	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Delpha is an AI-driven data quality solution ensuring accurate, unique, and reliable customer data. Specialized AI Agents automate cleansing and enrichment, boosting operational efficiency and revenue.	-
C - Indéterminé	0	clearkarma	https://clearkarma.org/	2012	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	ClearKarma is setting the highest standards to track your impact! All organizations, including SMEs, will be provided methodologies to reduce and fund CO2 emission savings.	-
C - Indéterminé	0	Ask for the moon	https://home.askforthemoon.com/	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Ask for the moon est une solution opérationnelle qui fait gagner du temps au quotidien et sécurise les savoir-faire sur le long terme.	-
C - Indéterminé	0	Heex Technologies	www.heex.io	2019	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Heex développe une data intelligence layer pour le Physical AI. La plateforme orchestre les opérations entre actifs physiques, systèmes numériques et équipes humaines en transformant des données brutes et signaux terrain en intelligence actionnable en temps réel.	-
C - Indéterminé	0	Algoan	www.algoan.com	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Algoan est une fintech française qui révolutionne le secteur du crédit en Europe grâce à la puissance de l’Open Banking. Algoan innove à toutes les étapes du crédit, en s’appuyant sur des technologies propriétaires de pointe.	-
C - Indéterminé	0	Amurabi - opérant sous la marque FairPatterns	https://www.fairpatterns.com/	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	FairPatterns est l'antivirus pour les humains. Notre IA multimodale scanne les sites, apps et réseaux sociaux pour détecter les préjudices digitaux (tromperie, manipulations, fausses promotions, consentement invalide, dark patterns) et les remédier. Moins d’amendes, des clients satisfaits.	-
C - Indéterminé	0	AquAdapt	https://aquadapt.co	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	AquAdapt développe une plateforme web dédiée à la fourniture de prévisions précises concernant l’évolution morphologique des littoraux à divers horizons temporels, destinée aux entreprises et aux collectivités.	-
C - Indéterminé	0	AVAEDA	https://avaeda.io/	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	L’IA au service de vos réponses à appels d’offres	-
C - Indéterminé	0	BEWAI	https://bewai.com	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Plateforme de traitement automatisé de documents : captation, catégorisations, extractions, contrôles, édition. IA 100% française. UX 100% métier. Traitement des demandes de souscription, revues de remédiation KYC, indexation de documents en GED...	-
C - Indéterminé	0	Cafeyn	https://www.cafeyn.co/fr/offers	2006	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Depuis près de 20 ans, Cafeyn développe une expérience innovante d'accès à la presse au format numérique.	-
C - Indéterminé	0	Cline Research	https://www.cline-research.com/	2022	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	CLINE RESEARCH facilite le recrutement des essais cliniques grâce à l’IA. Sa plateforme connecte patients, médecins et promoteurs pour optimiser les inclusions, réduire les délais et soutenir des avancées médicales pour une santé plus accessible.	-
C - Indéterminé	0	Cogniwave dynamics	www.cogniwavedynamics.com	2020	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Produit IA/RH end to end 
Recherche de profils automatisée 
Sélection / tri / scoring
Qualification technique  ( texte et video)
Upskilling	-
C - Indéterminé	0	CybelAngel	https://www.cybelangel.com	2013	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	CybelAngel est un leader mondial des solutions de cybersécurité, spécialisé dans la protection et la gestion des surfaces d'attaque externes.	-
C - Indéterminé	0	Doctrine	www.doctrine.fr	2016	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Doctrine est la 1ère plateforme d'IA juridique en Europe. Nous développons des outils d'intelligence artificielle pour aider les professionnels du droit (avocats, juristes du secteur privé et public) dans toutes leurs tâches d'analyse de dossiers, de recherche juridique et de rédaction.	-
C - Indéterminé	0	Evalio	www.evalio.io	2022	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Building AI-powered software that combines data with human expertise to disrupt the real estate appraisal space.	-
C - Indéterminé	0	HarfangLab	https://harfanglab.io/fr/	2018	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Harfanglab est un logiciel de cybersécurité qui analyse et détecte les menaces et comportements malveillants sur les terminaux en bout de réseau (PC, tablettes, smartphones, serveurs).	-
C - Indéterminé	0	HORACLES SAS	www.haliro.io	2023	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Haliro aide les équipes commerciales B2B à mieux prévoir leurs revenus. Grâce à l’Account Intelligence et à l’analyse des appels d’offres, nous ciblons les bons comptes, levons les angles morts CRM et accélérons les cycles de vente.	-
C - Indéterminé	0	Alix Intelligence Technologies	https://www.merci-alix.com/	2024	L'IA est indispensable au fonctionnement de mon produit	Hauts-de-France	Startup IA éditrice de logiciels, recherche appliquée d'archis &amp; modèles IA pour application s/ secteur assurances.
Nous produisons Alix Intelligence : plateforme AI-Powered de gestion du risque d'acquérir / maintenir une police d'assurance inadaptée.
Market Maker, nous connectons offre et demande.	-
C - Indéterminé	0	Customs Bridge	https://customsbridge.fr/	2020	J'ai intégré l'IA pour améliorer mon produit	Hauts-de-France	Ensemble, révolutionnons la façon de penser la douane	-
C - Indéterminé	0	Diagrams Technologies	https://diagrams-technologies.com/	2019	J'ai intégré l'IA pour améliorer mon produit	Hauts-de-France	DiagRAMS Technologies develops a software to  optimize industrial performances through data analysis.	-
C - Indéterminé	0	Everysens	https://www.everysens.com/	2015	L'IA est indispensable au fonctionnement de mon produit	Hauts-de-France	Everysens revolutionizes rail freight with AI-powered Transport Visibility and Management Software (TVMS), improving efficiency, sustainability, and cost control. Everysens works with industrial shippers across Europe in chemicals, agriculture, steel, automotive, and construction materials.	-
C - Indéterminé	0	INNOTECHVALUE	https://www.innotechvalue.eu/	2025	L'IA est indispensable au fonctionnement de mon produit	Hauts-de-France	Innotechvalue est une plateforme IA qui transforme une innovation tech et deeptech en dossier de financement clair, solide et ultra convaincant, en s’appuyant sur les meilleures pratiques de plus de 50 000 projets déjà financés.	-
C - Indéterminé	0	Baio-dx	https://www.baio-dx.com/	2022	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Offering solutions for clinical and industrial microbiology based on artificial intelligence and holographic images	-
C - Indéterminé	0	Diabeloop	https://www.diabeloop.com/	2015	J'ai intégré l'IA pour améliorer mon produit	Auvergne-Rhône-Alpes	Nous voulons mettre à la disposition des personnes qui vivent avec un diabète, un système thérapeutique intelligent visant à réguler le glucose sanguin. Ce projet a été initié en 2011 par le CERITD (Centre d'Études et de Recherches pour l'Intensification du Traitement du Diabète) en collaboration avec le CEA LETI. Après le succès des essais cliniques en 2014, nous avons créé Diabeloop pour porter le projet sur le marché et le rendre accessible au plus grand nombre de personnes. Depuis le printemps 2021, DBLG1 System, premier dispositif automatisé d'administration d'insuline, est commercialisé dans plusieurs pays européens : Allemagne, Italie, Espagne, Suisse, Pays-Bas et France.	-
C - Indéterminé	0	AML Factory	https://www.aml-factory.com	2019	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Regtech Spécialisée en matière de Lutte Contre le Blanchiment de capitaux et le Financement du Terrorisme ("LCB-FT" ou "AML" pour Anti-Money Laundering) qui utilise la technologie et l'IA pour renforcée notre expertise de pointe	-
C - Indéterminé	0	Apiday	https://www.apiday.com/	2021	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Nous aidons nos clients à collecter et gérer efficacement leurs données ESG afin d'assurer leur conformité avec les réglementations européennes telles que la SFDR et la CSRD, tout en leur permettant de mener des initiatives de durabilité.	-
C - Indéterminé	0	AMPHITRITE	www.amphitrite.fr	2021	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Amphitrite fusionne des observations satellites et in-situ, grâce à l’intelligence artificielle, pour fournir des prévisions océaniques très fiables permettant de prendre les bonnes décisions en mer et réduire les émissions du transport maritime.	-
C - Indéterminé	0	delos intelligence	https://www.delosintelligence.fr/	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Delos developed the Cosmos, a comprehensive B2B AI platform designed to revolutionize the tertiary sector.	-
C - Indéterminé	0	Hiboo	https://www.hiboo.io/	2018	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Hiboo helps equipment operators and rental specialists improve fleet availability and reduce total cost of ownership by centralizing and standardizing data from 120+ OEMs and telematics sources. Maintenance, fuel, usage, field infos and secure data sharing are managed in one platform or API.	-
C - Indéterminé	0	Andragogy	https://andragogy.fr/	2014	J'ai intégré l'IA pour améliorer mon produit	Occitanie	Andragogy est une entreprise spécialisée dans la formation et le développement des compétences, particulièrement dans le domaine de l'apprentissage des adultes.	-
C - Indéterminé	0	Twill.ai	https://chainlit.io/	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Delegate your backlog to coding agents	-
C - Indéterminé	0	Aquantic - Zonova SARL	https://ai.zonova.io	2017	L'IA est indispensable au fonctionnement de mon produit	Bourgogne-Franche-Comté	Resumify est une application web qui utilise l'intelligence artificielle pour aider les utilisateurs à créer des profils professionnels élégants en facilitant la génération de portfolios et de documents tels que des CV personnalisables.	-
C - Indéterminé	0	Arcure	https://blaxtair.com	2009	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	AI‑embedded 3D vision systems that enhance safety and productivity by preventing collisions between industrial machinery and people	-
C - Indéterminé	0	INIGO FACTORY	https://wiloki.com/	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Wiloki et Adibou réinventent l’éducation des enfants grâce à l’IA. Le Coach IA Wiloki comprend chaque enfant, adapte en temps réel contenus, rythme et difficulté, et transforme l’apprentissage en une aventure sur mesure, engageante et ultra-performante. Déjà 2,5 millions d’inscrits.	-
C - Indéterminé	0	Enhancy	www.enhancy.co	2019	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Enhancy industrialise la digitalisation des articles de seconde vie grâce à un studio photo automatisé couplé à une plateforme GEN IA. 10× plus rapide et économique, pour une offre circulaire performante avec les standards du e-commerce neuf.	-
C - Indéterminé	0	Chaindesk	https://www.chaindesk.ai/fr	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Our mission is to provide all organizations with easy to use universal Generative AI capabilities.	-
C - Indéterminé	0	cityscoring	http://cityscoring.com	2014	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	AI-powered real estate prospecting and valuation platform	-
C - Indéterminé	0	biodiv-wind	https://www.biodiv-wind.com/	2015	L'IA est indispensable au fonctionnement de mon produit	Occitanie	Biodiv-Wind is a leading company in the renewable energy sector, specializing in wildlife protection solutions for wind farms. We have held a patented detection system since 2008, and our operations began in 2015.	-
C - Indéterminé	0	Gladia	https://www.gladia.io/	2022	L'IA est indispensable au fonctionnement de mon produit	Bretagne	Gladia is the generative AI startup for audio - enabling any company to extract more value from their audio data with its Speech-to-text technology.	-
C - Indéterminé	0	busit	https://www.busit.com/	2016	L'IA est indispensable au fonctionnement de mon produit	Provence-Alpes-Côte d'Azur	Busit® SAS is a French software company providing ready-to-use solutions for controlling equipment and services for more efficient governance and energy management of industry, buildings and urban infrastructures.	-
C - Indéterminé	0	Carbon Bee	https://carbonbee.fr/	2015	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Green on Green &amp; Green on Brown spot-spraying weeding solution for agriculture. Nitrogen and fungicide modulation. SmartStriker X the only spot-spraying &amp; modulation solution savings up to 80% of chemical usage compatible with any brand &amp; type of sprayers, mounted, trailed, and self-propelled.	-
C - Indéterminé	0	Get pop store	www.get.pop.store/	2022	L'IA est indispensable au fonctionnement de mon produit	Auvergne-Rhône-Alpes	Building the future of agentic commerce: adaptive stores that think for themselves.	-
C - Indéterminé	0	Codexplore Lab	www.tokichat.fr	2024	L'IA est indispensable au fonctionnement de mon produit	Pays de la Loire	Codexplore Lab développe TokiChat, une plateforme d’IA pédagogique configurée par l’enseignant pour guider les élèves dans des activités définies. Les échanges sont cadrés, suivis et analysés afin de soutenir les apprentissages et développer un usage critique de l’IA.	-
C - Indéterminé	0	didask	https://www.didask.com/	2014	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Solution e-learning complète, notre plateforme tire son efficacité pédagogique de son expertise en sciences cognitives. Sa méthodologie unique identifie et prend en compte les enjeux cognitifs des apprenant·e·s pour proposer les modalités pédagogiques les plus efficaces.	-
C - Indéterminé	0	Datexim	https://datexim.ai/	2011	L'IA est indispensable au fonctionnement de mon produit	Normandie	Innovative company specialized in medical image processing, analysis and visualization	-
C - Indéterminé	0	DCbrain	https://dcbrain.com	2014	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	AI for a sustainable Supply Chain. 
The AI to dynamically adapt your transportation plans while reducing your supply cost and decarbonizing your operations	-
C - Indéterminé	0	Haptify	https://www.haptify.ai/	2022	L'IA est indispensable au fonctionnement de mon produit	Provence-Alpes-Côte d'Azur	We are a Deeptech startup that uses Neurosciences and Artificial Intelligence to build the interfaces of tomorrow.
We work hand in hand with our academic and industrial partners to develop our products:
V.RTACT- The haptic feedback bracelet that allows you to feel interactions with objects in virtual and augmented reality
V.SION - The AI-based motion capture system for next generation sports and health applications.	-
C - Indéterminé	0	DeepLife	www.deeplife.co	2019	L'IA est indispensable au fonctionnement de mon produit	Normandie	Improving drug efficiency with digital twins of human cells.	-
C - Indéterminé	0	Docloop	www.docloop.io	2022	L'IA est indispensable au fonctionnement de mon produit	Provence-Alpes-Côte d'Azur	Docloop est une plateforme de traitement intelligent des documents (ou IDP) spécialisée dans le  transport &amp; logistique, qui transforme tous les documents opérationnels en données fiables et structurées pour être directement intégrées dans les systèmes d'information des entreprises.	-
C - Indéterminé	0	DEVANA (Scriptor Artis)	https://www.devana.ai/	2020	Mon produit sert au développement ou à la gestion de l'IA	Pays de la Loire	Devana est un progiciel propriétaire d’orchestration d’assistants et d’agents d’IA générative dédié à la gestion à grande échelle des connaissances en entreprise. Logiciel plug &amp; play disponible en SaaS &amp; On-Premises. AI Act, RGPD &amp; DORA Compliant.	-1 saas; -1 ia générative; +2 catégorie=tooling IA
C - Indéterminé	0	dottxt	https://dottxt.ai	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Making AI speak computers	-
C - Indéterminé	0	E-cobot	http://www.e-cobot.com/	2016	L'IA est indispensable au fonctionnement de mon produit	Pays de la Loire	Designs and integrates collaborative and cobotized systems to help man develop his performance in the industry	-
C - Indéterminé	0	ENDOless	www.endoless.app	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	ENDOless est une plateforme deeptech de santé des femmes qui collecte et structure des données réelles de symptômes, comportements et signaux physiologiques. Elle aide à mieux gérer les douleurs chroniques et génère des données exploitables par l’IA pour le soin et la recherche.	-
C - Indéterminé	0	Haapie	https://www.haapie.com	2015	L'IA est indispensable au fonctionnement de mon produit	Bretagne	Haapie développe le HoTTBrain, une plateforme innovante combinant l'IA conversationnelle et des systèmes de déduction et d'apprentissage automatique autonome, pour offrir des assistants cognitifs et vocaux simples d'utilisation, et puissants.	-
C - Indéterminé	0	Hey Jay	https://heyjay.fr	2025	L'IA est indispensable au fonctionnement de mon produit	Hauts-de-France	Gagnez jusqu’à 10 heures par semaine : Jay, l’assistant vocal des commerciaux, gère à 360° le CRM vocalement, prépare vos rendez-vous et analyse vos données, accompagnant tout le cycle de vente de façon fluide et intelligente.	-
C - Indéterminé	0	imki	https://imki.com/	2020	L'IA est indispensable au fonctionnement de mon produit	Grand Est	As an AIaaS, Imki develops tailor made AI solutions including specialized product Ais with brand and/or trend impregnation for the Creative Industries, ensuring efficiency, accuracy, safety, and responsibility .	-
C - Indéterminé	0	Linkbycar	https://linkbycar.com	2020	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	AI-powered connected vehicle data and intelligence platform	-
C - Indéterminé	0	Logbook.education	https://www.logbook.education	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Logbook améliore l'efficacité des corrections des enseignants et du suivi de leurs élèves en combinant les puissances de l'oral et de l’IA.	-
C - Indéterminé	0	Neobrain	https://neobrain.io	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Neobrain is a leading AI-based Talent &amp; Skills Intelligence platform dedicated to optimizing workforce management for large and medium-sized enterprises globally.	-
C - Indéterminé	0	omicure	https://www.omicure.com	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	OmiCure is writing the next chapter in human health and precision medicine in the fight against Cancer, taking our industry beyond big data and leading the way to a new category of products based on AI models. In this pursuit, we are using omics data to solve the most acute problems standing in the way of payers, physicians, and patients. Through our new generation of DNA, RNA microbiota-based tools, we will ensure the right patient is being provided with the right therapy at the right time.	-
C - Indéterminé	0	Opteria	www.opteria.fr/	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Custom AI agents automating repetitive business tasks	-
C - Indéterminé	0	Pivotapp	www.pivotapp.ai/	2022	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Plateforme source-to-pay moderne optimisant achats, contrats et fournisseurs. L’IA aide finance et juridique à mieux collaborer et décider.	-
C - Indéterminé	0	InsideBoard	https://www.insideboard.com/	2024	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	The 1st AI Platform for ChangeManagement. Success Is The New Change!	-
C - Indéterminé	0	Pelikan Mobility	www.pelikan-mobility.com	2022	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Pelikan Mobility est une société de Smart Leasing de VUs électriques. Nous déployons des véhicules à parité TCO avec le diesel et à productivité maintenue, grâce à nos leases de VUs électriques sur mesure et notre plateforme de jumeau numérique.	-
C - Indéterminé	0	Loamics	https://loamics.com/	2021	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Loamics is an iPaaS new generation middleware able to be deployed on a plug&amp;play mode. Its powerful infrastructure is capable of merging massive heterogeneous data continuously or in real time in a fully automated and industrialized manner.	-
C - Indéterminé	0	MY JOB GLASSES	https://www.myjobglasses.com/	2015	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Créée en décembre 2015, My Job Glasses est la première plateforme de rencontres professionnelles dédiée à l'orientation et à la découverte des métiers en Europe.	-
C - Indéterminé	0	Qantev	https://www.qantev.com/	2019	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Qantev provides an AI Claims Platform specifically designed for healthcare operations within the insurance industry.	-
C - Indéterminé	0	TeamBrain	http://teambrain.io	2013	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Accompagnez vos clients à chaque étape grâce à notre IA conversationnelle	-
C - Indéterminé	0	Lifen	www.lifen.fr	2015	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Lifen est une entreprise experte des données de santé, offrant une suite de solutions basées sur l’intelligence artificielle qui facilitent l’accès, la structuration et le partage sécurisé des données de santé.	-
C - Indéterminé	0	Massive Dynamic	www.massive-dynamic.ai/	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Plateforme IA qui optimise la pub digitale multi-canaux. Planifie, exécute et analyse les campagnes marketing.	-
C - Indéterminé	0	May	www.may.fr	2022	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Développement d'applications d'enrichissement de données transactionnelles permettant d'identifier les dépenses éligibles aux exonérations sociales et d'identifier précisément le commerçant lié à une transaction (géoloc, catégorisation, etc.)	-
C - Indéterminé	0	Metroscope	https://www.metroscope.tech	2018	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Since 2018 Metroscope is a new technology for the diagnosis in operations and the maintenance of power generation assets, combining a Digital Twin and Artificial Intelligence (AI). The company Metroscope was founded by the inventors of the patented technology and is a member of the EDF Group. The software is already installed on more than 50 GW around the world. That’s more than 50 assets today, including nuclear plants, thermal assets, and cooling systems of data centers in Europe and in North America. We have offices in Paris, Berlin and Washington and many employees in remote locations.	-
C - Indéterminé	0	Osium AI	http://osium.ai	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	AI for advanced and sustainable materials discovery	-
C - Indéterminé	0	ScienceOne	www.scienceone.eu	2021	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	ScienceLeadR.eu est une plateforme digitale alimentée par l'Intelligence Artificielle : 3,8 millions d'experts qualifiés au niveau mondial
Accélérer l'innovation en connectant l'ensemble des acteurs de l'écosystème de la santé !	-
C - Indéterminé	0	Jimini AI	https://www.jimini.ai/	2023	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Jimini est l'IA juridique au service des professionnels du droit. Notre mission est simple : faire gagner du temps  à nos clients dans leur pratique tout en garantissant précision et fiabilité.	-
C - Indéterminé	0	Scallog	http://scallog.com	2013	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Automated solution for distribution	-
C - Indéterminé	0	Jumbo Mana	www.jumbomana.com	2021	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Développement d’avatars conversationnels expert d’un domaine précis spécialisés dans l’avant-vente.	-
C - Indéterminé	0	Kap-Code	http://www.kapcode.fr/	2015	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	A start-up devoted to digital health and its applications to better take into account the patient experience	-
C - Indéterminé	0	Kleep	kleep.ai	2021	L'IA est indispensable au fonctionnement de mon produit	Île-de-France	Kleep est une société spécialisée dans l’intelligence artificielle appliquée au e-commerce. Nous accompagnons aujourd’hui plus de cent marques, dont Lacoste, Kenzo, Victoria Beckham, Rabanne, The Kooples, Soeur ou encore Zadig &amp; Voltaire.	-
C - Indéterminé	0	Kolsquare	www.kolsquare.com	2018	J'ai intégré l'IA pour améliorer mon produit	Île-de-France	Leader européen de l’Influence Marketing, Kolsquare aide les marques à scaler leurs campagnes via des collaborations authentiques avec des KOLs. Notre tech (IA, Big Data) permet d’identifier, gérer et mesurer des partenariats impactants.	-
